row_id,series,region,score,ratio,active,category,notes,url
68704,series_7,apac,42048,0.704,true,baseline,"row 68704 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68704
68705,series_8,emea,42085,0.705,false,extended,"row 68705 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68705
68706,series_9,amer,42122,0.706,true,stress,"row 68706 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68706
68707,series_10,latam,42159,0.707,false,delta,"row 68707 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68707
68708,series_11,apac,42196,0.708,true,baseline,"row 68708 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68708
68709,series_12,emea,42233,0.709,false,extended,"row 68709 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68709
68710,series_13,amer,42270,0.710,true,stress,"row 68710 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68710
68711,series_14,latam,42307,0.711,false,delta,"row 68711 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68711
68712,series_15,apac,42344,0.712,true,baseline,"row 68712 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68712
68713,series_16,emea,42381,0.713,false,extended,"row 68713 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68713
68714,series_0,amer,42418,0.714,true,stress,"row 68714 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68714
68715,series_1,latam,42455,0.715,false,delta,"row 68715 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68715
68716,series_2,apac,42492,0.716,true,baseline,"row 68716 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68716
68717,series_3,emea,42529,0.717,false,extended,"row 68717 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68717
68718,series_4,amer,42566,0.718,true,stress,"row 68718 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68718
68719,series_5,latam,42603,0.719,false,delta,"row 68719 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68719
68720,series_6,apac,42640,0.720,true,baseline,"row 68720 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68720
68721,series_7,emea,42677,0.721,false,extended,"row 68721 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68721
68722,series_8,amer,42714,0.722,true,stress,"row 68722 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68722
68723,series_9,latam,42751,0.723,false,delta,"row 68723 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68723
68724,series_10,apac,42788,0.724,true,baseline,"row 68724 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68724
68725,series_11,emea,42825,0.725,false,extended,"row 68725 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68725
68726,series_12,amer,42862,0.726,true,stress,"row 68726 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68726
68727,series_13,latam,42899,0.727,false,delta,"row 68727 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68727
68728,series_14,apac,42936,0.728,true,baseline,"row 68728 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68728
68729,series_15,emea,42973,0.729,false,extended,"row 68729 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68729
68730,series_16,amer,43010,0.730,true,stress,"row 68730 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68730
68731,series_0,latam,43047,0.731,false,delta,"row 68731 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68731
68732,series_1,apac,43084,0.732,true,baseline,"row 68732 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68732
68733,series_2,emea,43121,0.733,false,extended,"row 68733 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68733
68734,series_3,amer,43158,0.734,true,stress,"row 68734 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68734
68735,series_4,latam,43195,0.735,false,delta,"row 68735 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68735
68736,series_5,apac,43232,0.736,true,baseline,"row 68736 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68736
68737,series_6,emea,43269,0.737,false,extended,"row 68737 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68737
68738,series_7,amer,43306,0.738,true,stress,"row 68738 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68738
68739,series_8,latam,43343,0.739,false,delta,"row 68739 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68739
68740,series_9,apac,43380,0.740,true,baseline,"row 68740 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68740
68741,series_10,emea,43417,0.741,false,extended,"row 68741 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68741
68742,series_11,amer,43454,0.742,true,stress,"row 68742 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68742
68743,series_12,latam,43491,0.743,false,delta,"row 68743 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68743
68744,series_13,apac,43528,0.744,true,baseline,"row 68744 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68744
68745,series_14,emea,43565,0.745,false,extended,"row 68745 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68745
68746,series_15,amer,43602,0.746,true,stress,"row 68746 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68746
68747,series_16,latam,43639,0.747,false,delta,"row 68747 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68747
68748,series_0,apac,43676,0.748,true,baseline,"row 68748 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68748
68749,series_1,emea,43713,0.749,false,extended,"row 68749 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68749
68750,series_2,amer,43750,0.750,true,stress,"row 68750 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68750
68751,series_3,latam,43787,0.751,false,delta,"row 68751 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68751
68752,series_4,apac,43824,0.752,true,baseline,"row 68752 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68752
68753,series_5,emea,43861,0.753,false,extended,"row 68753 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68753
68754,series_6,amer,43898,0.754,true,stress,"row 68754 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68754
68755,series_7,latam,43935,0.755,false,delta,"row 68755 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68755
68756,series_8,apac,43972,0.756,true,baseline,"row 68756 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68756
68757,series_9,emea,44009,0.757,false,extended,"row 68757 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68757
68758,series_10,amer,44046,0.758,true,stress,"row 68758 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68758
68759,series_11,latam,44083,0.759,false,delta,"row 68759 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68759
68760,series_12,apac,44120,0.760,true,baseline,"row 68760 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68760
68761,series_13,emea,44157,0.761,false,extended,"row 68761 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68761
68762,series_14,amer,44194,0.762,true,stress,"row 68762 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68762
68763,series_15,latam,44231,0.763,false,delta,"row 68763 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68763
68764,series_16,apac,44268,0.764,true,baseline,"row 68764 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68764
68765,series_0,emea,44305,0.765,false,extended,"row 68765 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68765
68766,series_1,amer,44342,0.766,true,stress,"row 68766 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68766
68767,series_2,latam,44379,0.767,false,delta,"row 68767 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68767
68768,series_3,apac,44416,0.768,true,baseline,"row 68768 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68768
68769,series_4,emea,44453,0.769,false,extended,"row 68769 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68769
68770,series_5,amer,44490,0.770,true,stress,"row 68770 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68770
68771,series_6,latam,44527,0.771,false,delta,"row 68771 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68771
68772,series_7,apac,44564,0.772,true,baseline,"row 68772 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68772
68773,series_8,emea,44601,0.773,false,extended,"row 68773 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68773
68774,series_9,amer,44638,0.774,true,stress,"row 68774 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68774
68775,series_10,latam,44675,0.775,false,delta,"row 68775 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68775
68776,series_11,apac,44712,0.776,true,baseline,"row 68776 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68776
68777,series_12,emea,44749,0.777,false,extended,"row 68777 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68777
68778,series_13,amer,44786,0.778,true,stress,"row 68778 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68778
68779,series_14,latam,44823,0.779,false,delta,"row 68779 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68779
68780,series_15,apac,44860,0.780,true,baseline,"row 68780 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68780
68781,series_16,emea,44897,0.781,false,extended,"row 68781 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68781
68782,series_0,amer,44934,0.782,true,stress,"row 68782 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68782
68783,series_1,latam,44971,0.783,false,delta,"row 68783 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68783
68784,series_2,apac,45008,0.784,true,baseline,"row 68784 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68784
68785,series_3,emea,45045,0.785,false,extended,"row 68785 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/68785
