id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes
docx_notes_openxmlsdk_image_body_order_counts	docx	external_quality/docx/openxml-sdk/Notes.docx	tool_fixture	openxml_sdk_tests	MIT	approved	external_cache	medium	docx;image;body_order;note_paragraphs;count_guard	no_empty_output;exact_count:![image](assets/image01.img)=1;exact_count:![image](assets/image02.img)=1;exact_count:Note: Lorem ipsum dolor sit amet=1;exact_count:Note: On the Insert tab, the galleries include items that are designed to coordinate with the overall look of your document.=1;max_count:rId=0;image_ref;asset_count_min:2;order:# Overview|Note: Lorem ipsum dolor sit amet|![image](assets/image01.img)|# First Section|## Procedures|Note: On the Insert tab, the galleries include items that are designed to coordinate with the overall look of your document.|## Contraindications|![image](assets/image02.img)|# Summary	reference	https://github.com/dotnet/Open-XML-SDK/blob/main/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestFiles/Notes.docx	external_quality/docx/openxml-sdk	Local-only image/body-order guard on Open XML SDK Notes sample; catches reordered embedded images, duplicate note paragraphs, or leaked relationship ids while preserving the current two-image interleave across note-style body sections
md_docx_comments_small_body_order_counts	docx	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files/test_with_comment.docx	tool_fixture	microsoft_markitdown_tests	needs_review	approved	external_cache	small	docx;comment;table;body_order;uuid;count_guard	no_empty_output;exact_count:AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation=1;exact_count:# Abstract=1;exact_count:# Introduction=1;exact_count:## d666f1f7-46cb-42bd-9a39-9a39cf2a509f=1;exact_count:[comment 1]=1;exact_count:| 13 | 14 | 49e168b7-d2ae-407f-a055-2167576f39a1 | 15 | 16 | 17 |=1;exact_count:## Comments=1;exact_count:This is a test comment. 12df-321a=1;max_count:rId=0;table_marker;order:AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation|# Abstract|# Introduction|## d666f1f7-46cb-42bd-9a39-9a39cf2a509f|49e168b7-d2ae-407f-a055-2167576f39a1|## Comments|This is a test comment. 12df-321a	reference	https://github.com/microsoft/markitdown	external_quality/docx/markitdown-repo/packages/markitdown/tests/test_files	Local-only body-order guard on upstream MarkItDown comment sample; catches drift between inline comment marker, table body, and extracted comment appendix without binding to exporter-specific asset names
epub_cfi_idpf_epub30_test_0140_counts	epub	external_quality/epub/idpf-epub-testsuite/epub30-test-0140.epub	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	approved	external_cache	large	epub;link;internal_ref;external_ref;spine_order;count_guard	no_empty_output;exact_count:# EPUB/xhtml/front.xhtml=1;exact_count:# EPUB CFI Conformance Test Document: 0140=1;exact_count:# EPUB/xhtml/epubcfi-001.xhtml=1;exact_count:# Intra-Publication Linking=1;exact_count:# EPUB/xhtml/epubcfi-002.xhtml=1;exact_count:[Click to test path](../package.opf#epubcfi(/6/6!/4/2/2/1))=1;exact_count:[Click to test correction of broken link](../package.opf#epubcfi(/6/8[cfiref]!/4/2/2/1))=1;exact_count:# EPUB/xhtml/epubcfi-003.xhtml=1;exact_count:# Inter-Publication Linking=1;exact_count:# EPUB/xhtml/epubcfi-004.xhtml=1;exact_count:[Link to Chapter 1 of Moby Dick](https://epub-samples.googlecode.com/files/moby-dick-20120118.epub#epubcfi('/6/14!/4/2/2/2/2/1'))=1;not_contains:-->;not_contains:<script;not_contains:<style;order:# EPUB/xhtml/front.xhtml|# EPUB CFI Conformance Test Document: 0140|# EPUB/xhtml/epubcfi-001.xhtml|# Intra-Publication Linking|# EPUB/xhtml/epubcfi-002.xhtml|[Click to test path](../package.opf#epubcfi(/6/6!/4/2/2/1))|[Click to test correction of broken link](../package.opf#epubcfi(/6/8[cfiref]!/4/2/2/1))|# EPUB/xhtml/epubcfi-003.xhtml|# Inter-Publication Linking|# EPUB/xhtml/epubcfi-004.xhtml|[Link to Chapter 1 of Moby Dick](https://epub-samples.googlecode.com/files/moby-dick-20120118.epub#epubcfi('/6/14!/4/2/2/2/2/1'))	reference	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0140	external_quality/epub/idpf-epub-testsuite	Local-only strong CFI/link-order guard on the IDPF 0140 EPUB sample; catches reordered spine sections, lost intra-publication CFI links, or leaked commented markup beyond the earlier broad contains-all row
pandoc_manual_epub_counts	epub	external_quality/epub/pandoc/demo/MANUAL.epub	tool_fixture	pandoc_tests	needs_review	approved	external_cache	medium	epub;spine;toc;chapter_order;heading;count_guard	no_empty_output;exact_count:# Table of Contents=1;exact_count:# EPUB/text/title_page.xhtml=1;exact_count:# Pandoc User’s Guide=1;exact_count:# EPUB/text/ch001.xhtml=1;exact_count:# Synopsis=1;exact_count:# EPUB/text/ch002.xhtml=1;exact_count:# Description=1;exact_count:# EPUB/text/ch011.xhtml=1;exact_count:# EPUBs=1;exact_count:# EPUB/text/ch012.xhtml=1;exact_count:# Chunked HTML=1;order:# Table of Contents|# EPUB/text/title_page.xhtml|# Pandoc User’s Guide|# EPUB/text/ch001.xhtml|# Synopsis|# EPUB/text/ch002.xhtml|# Description|# EPUB/text/ch011.xhtml|# EPUBs|# EPUB/text/ch012.xhtml|# Chunked HTML	reference	https://github.com/jgm/pandoc	external_quality/epub/pandoc/demo	Local-only strong spine-order guard on Pandoc MANUAL.epub; catches TOC/title/chapter reordering or dropped later EPUB-specific chapters without relying on weak broad heading contains
xml_namespace_cpython_simple_ns_counts	xml	external_quality/xml/cpython/simple-ns.xml	tool_fixture	cpython_xml_tests	PSF-2.0	approved	external_cache	small	xml;namespace;processing_instruction;comment;literal_passthrough;count_guard	no_empty_output;exact_count:```xml=1;exact_count:<?pi data?>=1;exact_count:<!-- comment -->=1;exact_count:<root xmlns='namespace'>=1;exact_count:<element key='value'>text</element>=1;exact_count:<element>text</element>tail=1;exact_count:<empty-element/>=1;exact_count:</root>=1;order:```xml|<?pi data?>|<!-- comment -->|<root xmlns='namespace'>|<element key='value'>text</element>|<element>text</element>tail|<empty-element/>|</root>	reference	https://github.com/python/cpython/blob/main/Lib/test/xmltestdata/simple-ns.xml	external_quality/xml/cpython	Local-only namespace/PI/comment count guard on the CPython simple-ns XML fixture; catches dropped literal nodes, duplicate tail text, or namespace/comment leakage regressions in XML passthrough
xml_iso_8859_1_cpython_test_counts	xml	external_quality/xml/cpython/test.xml	tool_fixture	cpython_xml_tests	PSF-2.0	approved	external_cache	medium	xml;encoding_decl;iso_8859_1;literal_passthrough;count_guard	no_empty_output;exact_count:```xml=1;exact_count:<?xml version="1.0" encoding="iso-8859-1"?>=1;exact_count:<TITLE>Introduction to XSL</TITLE>=1;exact_count:<H1>Introduction to XSL</H1>=1;exact_count:<LI>Who are you?</LI>=1;exact_count:µ=1;not_contains:utf8 decode failed;order:```xml|<?xml version="1.0" encoding="iso-8859-1"?>|<TITLE>Introduction to XSL</TITLE>|<H1>Introduction to XSL</H1>|<LI>Who are you?</LI>|µ	reference	https://github.com/python/cpython/blob/main/Lib/test/xmltestdata/test.xml	external_quality/xml/cpython	Local-only iso-8859-1 XML guard on the CPython test fixture; catches decode fallback regressions or dropped literal nodes while preserving the encoded micro-sign tail
zip_hidden_entries_policy_repo_sample_counts	zip	samples/main_process/zip/zip_hidden_entries_policy.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;hidden_entries;policy;unsupported;count_guard	no_empty_output;exact_count:# dir/.env=1;exact_count:> Skipped: unsupported file type: env=1;exact_count:# docs/readme.md=1;exact_count:# Visible=1;exact_count:Body.=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;order:# dir/.env|> Skipped: unsupported file type: env|# docs/readme.md|# Visible|Body.	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_hidden_entries_policy.zip	samples/main_process/zip	Local-only hidden-entry policy guard on the repo ZIP sample; catches accidental emission of hidden system entries while preserving the current explicit unsupported `.env` skip and visible markdown member order
zip_nested_archive_boundary_repo_sample_counts	zip	samples/main_process/zip/zip_nested_archive_boundary.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;nested_archive;unsupported_boundary;count_guard	no_empty_output;exact_count:# docs/readme.md=1;exact_count:# Outer=1;exact_count:Archive note.=1;exact_count:# nested/archive.zip=1;exact_count:> Skipped: nested archive is not supported: zip=1;exact_count:# nested/tool.jar=1;exact_count:> Skipped: nested archive is not supported: jar=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;order:# docs/readme.md|# Outer|Archive note.|# nested/archive.zip|> Skipped: nested archive is not supported: zip|# nested/tool.jar|> Skipped: nested archive is not supported: jar	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_nested_archive_boundary.zip	samples/main_process/zip	Local-only nested-archive boundary guard on the repo ZIP sample; catches accidental descent into nested archives, duplicate nested entry text, or broken unsupported-entry ordering
zip_sorted_entries_repo_sample_counts	zip	samples/main_process/zip/zip_sorted_entries.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;entry_order;csv;markdown;text;count_guard	no_empty_output;exact_count:# a-first.md=1;exact_count:# First=1;exact_count:Sorted markdown entry.=1;exact_count:# m-middle.csv=1;exact_count:| Name | Role |=1;exact_count:| Ada | Engineer |=1;exact_count:# z-last.txt=1;exact_count:Last entry text.=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;table_marker;order:# a-first.md|# First|Sorted markdown entry.|# m-middle.csv|# z-last.txt|Last entry text.	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_sorted_entries.zip	samples/main_process/zip	Local-only sorted-entry guard on the repo ZIP sample; catches archive entry-order drift across markdown, csv, and plain-text members while preserving the current deterministic sorted traversal
zip_duplicate_asset_names_repo_sample_counts	zip	samples/main_process/zip/zip_duplicate_asset_names.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;asset_remap;html;duplicate_names;count_guard	no_empty_output;exact_count:# alpha/img/img_red.jpg=1;exact_count:> Skipped: unsupported file type: jpg=2;exact_count:# alpha/page.html=1;exact_count:![alpha red](assets/archive/alpha_page.html/image01.jpg)=1;exact_count:*Alpha Red*=1;exact_count:Alpha caption=1;exact_count:# beta/img/img_red.jpg=1;exact_count:# beta/page.html=1;exact_count:![beta red](assets/archive/beta_page.html/image01.jpg)=1;exact_count:*Beta Red*=1;exact_count:Beta caption=1;max_count:assets/archive/alpha_page.html/image02.jpg=0;max_count:assets/archive/beta_page.html/image02.jpg=0;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;image_ref;asset_count_min:2;order:# alpha/img/img_red.jpg|# alpha/page.html|![alpha red](assets/archive/alpha_page.html/image01.jpg)|# beta/img/img_red.jpg|# beta/page.html|![beta red](assets/archive/beta_page.html/image01.jpg)	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_duplicate_asset_names.zip	samples/main_process/zip	Local-only duplicate-asset-name remap guard on the repo ZIP sample; catches cross-entry image-name collisions or unstable nested HTML asset namespaces while preserving the current per-entry remapped asset roots
zip_assets_namespace_repo_sample_counts	zip	samples/main_process/zip/zip_assets_namespace.zip	tool_fixture	markitdown_repo_samples	Apache-2.0	approved	repo_tracked	small	zip;asset_namespace;docx;pptx;count_guard	no_empty_output;exact_count:# docs/report.docx=1;exact_count:![Figure alt text](assets/archive/docs_report.docx/image01.png)=1;exact_count:*Figure title text*=2;exact_count:# slides/overview.pptx=1;exact_count:## Slide 1=1;exact_count:![Figure alt text](assets/archive/slides_overview.pptx/image01.png)=1;not_contains:../;not_contains:__MACOSX;not_contains:.DS_Store;image_ref;asset_count_min:2;order:# docs/report.docx|![Figure alt text](assets/archive/docs_report.docx/image01.png)|# slides/overview.pptx|## Slide 1|![Figure alt text](assets/archive/slides_overview.pptx/image01.png)	reference	https://github.com/ZSeanYves/markitdown/blob/main/samples/main_process/zip/zip_assets_namespace.zip	samples/main_process/zip	Local-only cross-format asset-namespace guard on the repo ZIP sample; catches docx/pptx extracted-image path collisions while preserving current entry-root namespacing across nested supported docs
epub_multimedia_idpf_epub30_test_0100_counts	epub	external_quality/epub/idpf-epub-testsuite/epub30-test-0100.epub	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	approved	external_cache	large	epub;spine;multimedia;remote_resource;namespace;count_guard	no_empty_output;exact_count:# EPUB/xhtml/front.xhtml=1;exact_count:# Reflowable EPUB 3 Conformance Test Document: 0100=1;exact_count:# EPUB/xhtml/content-xhtml-001.xhtml=1;exact_count:# Content Documents: XHTML=1;exact_count:audio-040 The audio element: remote resources=1;exact_count:video-050 The video element: Captions (WebVTT)=1;exact_count:trigger-010 The trigger element: play=1;exact_count:# EPUB/xhtml/content-ns-001.xhtml=1;exact_count:## Namespace Support=1;not_contains:-->;not_contains:<script;not_contains:<style;order:# EPUB/xhtml/front.xhtml|# Reflowable EPUB 3 Conformance Test Document: 0100|# EPUB/xhtml/content-xhtml-001.xhtml|# Content Documents: XHTML|audio-040 The audio element: remote resources|video-050 The video element: Captions (WebVTT)|trigger-010 The trigger element: play|# EPUB/xhtml/content-ns-001.xhtml|## Namespace Support	reference	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0100	external_quality/epub/idpf-epub-testsuite	Local-only strong multimedia/remote-resource guard on the IDPF 0100 EPUB sample; catches reordered XHTML spine sections, dropped remote-media tests, or namespace-tail loss beyond the earlier broad contains-all row
epub_styling_idpf_epub30_test_0101_counts	epub	external_quality/epub/idpf-epub-testsuite/epub30-test-0101.epub	tool_fixture	idpf_epub_testsuite	CC-BY-4.0	approved	external_cache	medium	epub;spine;styling;lists;count_guard	no_empty_output;exact_count:# EPUB/xhtml/front.xhtml=1;exact_count:# EPUB 3 Styling Test Document: 0101=1;exact_count:# EPUB/xhtml/styling-xhtml-001.xhtml=1;exact_count:# EPUB Style Sheets=1;exact_count:## [REQUIRED] style-110 Multi-Column Layouts=1;exact_count:# EPUB/xhtml/styling-xhtml-002.xhtml=1;exact_count:## Lists=1;exact_count:#### [REQUIRED] style-009 decimal=1;exact_count:#### [REQUIRED] style-017 hiragana-iroha=1;exact_count:If the preceding list has hiragana-iroha markers in ascending order, the test passes.=1;not_contains:-->;not_contains:<script;not_contains:<style;order:# EPUB/xhtml/front.xhtml|# EPUB 3 Styling Test Document: 0101|# EPUB/xhtml/styling-xhtml-001.xhtml|# EPUB Style Sheets|## [REQUIRED] style-110 Multi-Column Layouts|# EPUB/xhtml/styling-xhtml-002.xhtml|## Lists|#### [REQUIRED] style-009 decimal|#### [REQUIRED] style-017 hiragana-iroha	reference	https://github.com/IDPF/epub-testsuite/tree/main/content/30/epub30-test-0101	external_quality/epub/idpf-epub-testsuite	Local-only strong styling/list-order guard on the IDPF 0101 EPUB sample; catches reordered list-heavy XHTML sections or lost later list-style cases beyond the earlier broad contains-all row
